"","TS_DATE"
"3764","2019-01-15"
"3765","2019-11-11"
"3766","2019-01-29"
"3767","2019-07-23"
"3768","2019-12-13"
"3769","2019-03-14"
"3770","2019-08-27"
"3771","2019-10-25"
"3772","2019-09-23"
"3773","2019-11-14"
"3774","2019-11-05"
"3775","2019-05-04"
"3776","2019-09-29"
"3777","2019-04-15"
"3778","2019-05-08"
"3779","2019-07-01"
"3780","2019-12-30"
"3781","2019-04-14"
"3782","2019-10-03"
"3783","2019-05-27"
"3784","2019-05-30"
"3785","2019-03-01"
"3786","2019-10-09"
"3787","2019-01-23"
"3788","2019-02-17"
"3789","2019-04-08"
"3790","2019-02-24"
"3791","2019-08-07"
"3792","2019-02-27"
"3793","2019-02-24"
"3794","2019-12-28"
"3795","2019-09-02"
"3796","2019-10-21"
"3797","2019-10-07"
"3798","2019-09-12"
"3799","2019-10-21"
"3800","2019-01-25"
"3801","2019-11-13"
"3802","2019-10-21"
"3803","2019-12-16"
"3804","2019-04-12"
"3805","2019-08-01"
"3806","2019-01-02"
"3807","2019-04-07"
"3808","2019-02-16"
"3809","2019-11-09"
"3810","2019-01-20"
"3811","2019-07-30"
"3812","2019-01-07"
"3813","2019-01-31"
"3814","2019-09-19"
"3815","2019-03-27"
"3816","2019-10-27"
"3817","2020-01-01"
"3818","2019-01-23"
"3819","2019-04-04"
"3820","2019-08-16"
"3821","2019-12-23"
"3822","2019-09-01"
"3823","2019-02-22"
"3824","2019-09-09"
"3825","2019-11-15"
"3826","2019-02-05"
"3827","2019-03-18"
"3828","2019-03-22"
"3829","2019-05-24"
"3830","2019-02-18"
"3831","2019-03-11"
"3832","2019-01-02"
"3833","2019-08-23"
"3834","2019-12-05"
"3835","2019-02-16"
"3836","2019-10-18"
"3837","2019-01-06"
"3838","2019-12-21"
"3839","2019-07-21"
"3840","2019-05-18"
"3841","2019-11-06"
"3842","2019-11-20"
"3843","2019-10-13"
"3844","2019-09-08"
"3845","2019-02-07"
"3846","2019-06-17"
"3847","2019-11-07"
"3848","2019-10-04"
"3849","2019-08-01"
"3850","2019-09-20"
"3851","2019-09-15"
"3852","2019-06-10"
"3853","2019-06-05"
"3854","2019-12-14"
"3855","2019-04-22"
"3856","2019-04-26"
"3857","2019-12-08"
"3858","2019-08-26"
"3859","2019-03-30"
"3860","2019-05-11"
"3861","2019-12-29"
"3862","2019-01-05"
"3863","2019-02-15"
"3864","2019-02-12"
"3865","2019-12-31"
"3866","2019-12-03"
"3867","2019-09-15"
"3868","2019-08-19"
"3869","2019-03-08"
"3870","2019-03-13"
"3871","2019-08-08"
"3872","2019-08-13"
"3873","2019-03-12"
"3874","2019-07-14"
"3875","2019-03-03"
"3876","2019-11-16"
"3877","2019-10-06"
"3878","2019-11-20"
"3879","2019-02-20"
"3880","2019-07-11"
"3881","2019-10-13"
"3882","2019-03-01"
"3883","2019-07-04"
"3884","2019-12-12"
"3885","2019-08-23"
"3886","2019-06-02"
"3887","2019-10-04"
"3888","2019-05-14"
"3889","2019-12-08"
"3890","2019-11-19"
"3891","2019-06-18"
"3892","2019-06-05"
"3893","2019-12-21"
"3894","2019-07-13"
"3895","2019-12-18"
"3896","2019-08-23"
"3897","2019-02-19"
"3898","2019-09-08"
"3899","2019-08-31"
"3900","2019-09-20"
"3901","2019-02-03"
"3902","2019-01-19"
"3903","2019-01-12"
"3904","2019-11-11"
"3905","2019-06-14"
"3906","2019-06-01"
"3907","2019-07-22"
"3908","2019-05-12"
"3909","2019-06-09"
"3910","2019-08-31"
"3911","2019-10-11"
"3912","2019-12-21"
"3913","2019-07-07"
"3914","2019-06-09"
"3915","2019-10-03"
"3916","2019-04-22"
"3917","2019-06-28"
"3918","2019-01-10"
"3919","2019-07-04"
"3920","2019-10-25"
"3921","2019-04-27"
"3922","2019-03-05"
"3923","2019-12-13"
"3924","2019-02-05"
"3925","2019-07-21"
"3926","2019-12-08"
"3927","2019-02-02"
"3928","2019-10-19"
"3929","2019-01-24"
"3930","2019-08-03"
"3931","2019-02-11"
"3932","2019-11-25"
"3933","2019-04-18"
"3934","2019-05-29"
"3935","2019-02-01"
"3936","2019-01-30"
"3937","2019-05-14"
"3938","2019-11-29"
"3939","2019-01-02"
"3940","2019-02-09"
"3941","2019-06-02"
"3942","2019-10-03"
"3943","2019-01-14"
"3944","2019-12-16"
"3945","2019-07-21"
"3946","2019-01-14"
"3947","2019-08-01"
"3948","2019-12-30"
"3949","2019-09-23"
"3950","2019-06-01"
"3951","2019-02-13"
"3952","2019-03-23"
"3953","2019-10-10"
"3954","2019-02-11"
"3955","2019-09-06"
"3956","2019-11-27"
"3957","2019-04-13"
"3958","2019-10-31"
"3959","2019-05-23"
"3960","2019-04-13"
"3961","2019-11-23"
"3962","2019-05-21"
"3963","2019-10-18"
"3964","2019-10-28"
"3965","2019-09-17"
"3966","2019-04-03"
"3967","2019-09-25"
"3968","2019-11-11"
"3969","2019-12-12"
"3970","2019-03-02"
"3971","2019-11-03"
"3972","2019-09-27"
"3973","2019-05-19"
"3974","2019-10-26"
"3975","2019-12-09"
"3976","2019-07-06"
"3977","2019-10-27"
"3978","2019-07-30"
"3979","2019-04-02"
"3980","2019-10-22"
"3981","2019-11-15"
"3982","2019-03-21"
"3983","2019-02-05"
"3984","2019-08-24"
"3985","2019-11-08"
"3986","2019-08-28"
"3987","2019-05-16"
"3988","2019-07-10"
"3989","2019-09-28"
"3990","2019-06-03"
"3991","2019-08-21"
"3992","2019-11-16"
"3993","2019-07-24"
"3994","2019-03-25"
"3995","2019-01-05"
"3996","2019-01-14"
"3997","2019-11-08"
"3998","2019-02-13"
"3999","2019-07-05"
"4000","2019-11-21"
"4001","2019-05-12"
"4002","2019-12-25"
"4003","2019-09-10"
"4004","2019-07-14"
"4005","2019-02-21"
"4006","2019-06-16"
"4007","2019-05-07"
"4008","2019-11-18"
"4009","2019-08-17"
"4010","2019-09-22"
"4011","2019-07-16"
"4012","2019-12-16"
"4013","2019-10-11"
"4014","2019-08-23"
"4015","2019-01-02"
"4016","2019-08-30"
"4017","2019-08-29"
"4018","2019-03-24"
"4019","2019-09-09"
"4020","2019-04-15"
"4021","2019-09-16"
"4022","2019-01-26"
"4023","2019-08-04"
"4024","2019-11-20"
"4025","2019-05-25"
"4026","2019-09-23"
"4027","2019-01-04"
"4028","2019-02-22"
"4029","2019-09-12"
"4030","2019-09-25"
"4031","2019-07-14"
"4032","2019-06-29"
"4033","2019-06-18"
"4034","2019-10-18"
"4035","2019-06-17"
"4036","2019-06-30"
"4037","2019-05-14"
"4038","2019-08-17"
"4039","2019-02-06"
"4040","2019-04-22"
"4041","2019-12-17"
"4042","2019-08-08"
"4043","2019-06-20"
"4044","2019-08-24"
"4045","2019-05-02"
"4046","2019-05-03"
"4047","2019-01-06"
"4048","2019-09-14"
"4049","2019-09-13"
"4050","2019-06-28"
"4051","2019-04-19"
"4052","2019-07-17"
"4053","2019-07-18"
"4054","2019-02-17"
"4055","2019-05-13"
"4056","2019-09-09"
"4057","2019-12-01"
"4058","2019-07-27"
"4059","2019-12-26"
"4060","2019-02-03"
"4061","2019-03-10"
"4062","2019-06-18"
"4063","2019-08-05"
"4064","2019-10-16"
"4065","2019-03-30"
"4066","2019-12-31"
"4067","2019-04-16"
"4068","2019-11-21"
"4069","2019-05-23"
"4070","2019-11-13"
"4071","2019-08-18"
"4072","2019-05-28"
"4073","2019-04-02"
"4074","2019-06-01"
"4075","2019-07-13"
"4076","2019-04-01"
"4077","2019-12-22"
"4078","2019-07-17"
"4079","2019-11-01"
"4080","2019-12-08"
"4081","2019-11-01"
"4082","2019-02-20"
"4083","2019-07-08"
"4084","2019-05-27"
"4085","2019-11-01"
"4086","2019-08-08"
"4087","2019-09-17"
"4088","2019-11-09"
"4089","2019-09-09"
"4090","2019-07-23"
"4091","2019-03-11"
"4092","2019-07-05"
"4093","2019-06-13"
"4094","2019-05-28"
"4095","2019-08-22"
"4096","2019-01-09"
"4097","2019-09-18"
"4098","2019-10-27"
"4099","2019-07-03"
"4100","2019-11-23"
"4101","2019-07-26"
"4102","2019-04-01"
"4103","2019-10-16"
"4104","2019-04-01"
"4105","2019-07-27"
"4106","2019-05-09"
"4107","2019-09-02"
"4108","2019-10-24"
"4109","2019-01-29"
"4110","2019-07-15"
"4111","2019-10-27"
"4112","2019-01-11"
"4113","2019-04-17"
"4114","2019-10-07"
"4115","2019-05-30"
"4116","2019-03-11"
"4117","2019-04-30"
"4118","2019-01-23"
"4119","2019-05-11"
"4120","2019-01-14"
"4121","2019-12-20"
"4122","2019-08-25"
"4123","2019-11-04"
"4124","2019-10-30"
"4125","2019-04-24"
"4126","2019-11-13"
"4127","2019-08-10"
"4128","2019-11-27"
"4129","2019-05-31"
"4130","2019-07-26"
"4131","2019-05-05"
"4132","2019-03-09"
"4133","2019-12-20"
"4134","2019-01-15"
"4135","2019-03-08"
"4136","2019-05-07"
"4137","2019-12-20"
"4138","2019-01-16"
"4139","2019-07-22"
"4140","2019-09-12"
"4141","2019-09-27"
"4142","2019-09-27"
"4143","2019-12-20"
"4144","2019-01-22"
"4145","2019-10-01"
"4146","2019-06-23"
"4147","2019-11-21"
"4148","2019-09-24"
"4149","2019-09-02"
"4150","2019-11-04"
"4151","2019-02-15"
"4152","2019-10-24"
"4153","2019-11-23"
"4154","2019-08-19"
"4155","2019-01-27"
"4156","2019-12-16"
"4157","2019-05-26"
"4158","2019-07-20"
"4159","2019-04-02"
"4160","2019-06-21"
"4161","2019-05-24"
"4162","2019-09-06"
"4163","2019-10-09"
"4164","2019-11-12"
"4165","2019-09-01"
"4166","2019-12-18"
"4167","2019-09-13"
"4168","2019-02-19"
"4169","2019-01-10"
"4170","2019-02-18"
"4171","2019-02-05"
"4172","2019-03-03"
"4173","2019-05-27"
"4174","2019-10-20"
"4175","2019-01-31"
"4176","2019-09-30"
"4177","2019-05-30"
"4178","2019-09-20"
"4179","2019-07-05"
"4180","2019-01-25"
"4181","2019-04-23"
"4182","2019-11-30"
"4183","2019-06-08"
"4184","2019-10-29"
"4185","2019-01-16"
"4186","2019-01-08"
"4187","2019-03-26"
"4188","2019-03-10"
"4189","2019-10-09"
"4190","2019-01-06"
"4191","2019-04-29"
"4192","2019-06-19"
"4193","2019-11-07"
"4194","2019-07-27"
"4195","2019-04-27"
"4196","2019-10-23"
"4197","2019-10-02"
"4198","2019-11-18"
"4199","2019-01-27"
"4200","2019-09-17"
"4201","2019-02-07"
"4202","2019-09-19"
"4203","2019-03-01"
"4204","2019-02-07"
"4205","2019-09-24"
"4206","2019-01-28"
"4207","2019-11-01"
"4208","2019-04-24"
"4209","2019-06-27"
"4210","2019-12-21"
"4211","2019-03-24"
"4212","2019-11-29"
"4213","2019-03-19"
"4214","2019-04-22"
"4215","2019-06-12"
"4216","2019-05-18"
"4217","2019-07-20"
"4218","2019-02-23"
"4219","2019-06-18"
"4220","2019-04-16"
"4221","2019-06-03"
"4222","2019-12-11"
"4223","2019-03-17"
"4224","2019-08-10"
"4225","2019-10-24"
"4226","2019-04-23"
"4227","2019-10-21"
"4228","2019-11-16"
"4229","2019-08-11"
"4230","2019-03-09"
"4231","2019-09-11"
"4232","2019-09-30"
"4233","2019-02-17"
"4234","2019-09-27"
"4235","2019-03-10"
"4236","2019-08-15"
"4237","2019-04-20"
"4238","2019-08-15"
"4239","2019-08-13"
"4240","2019-12-28"
"4241","2019-05-01"
"4242","2019-03-04"
"4243","2019-01-21"
"4244","2019-07-10"
"4245","2019-05-18"
"4246","2019-12-15"
"4247","2019-05-10"
"4248","2019-04-16"
"4249","2019-05-14"
"4250","2019-12-17"
"4251","2019-10-04"
"4252","2019-10-25"
"4253","2019-01-20"
"4254","2019-05-08"
"4255","2019-09-27"
"4256","2019-03-30"
"4257","2019-04-01"
"4258","2019-06-20"
"4259","2019-05-03"
"4260","2019-08-18"
"4261","2019-03-01"
"4262","2019-04-05"
"4263","2019-08-24"
"4264","2019-09-24"
"4265","2019-05-30"
"4266","2019-01-13"
"4267","2019-01-25"
"4268","2019-05-15"
"4269","2019-05-05"
"4270","2019-06-14"
"4271","2019-07-03"
"4272","2019-03-15"
"4273","2019-08-22"
"4274","2019-10-24"
"4275","2019-06-09"
"4276","2019-12-10"
"4277","2019-03-05"
"4278","2019-05-29"
"4279","2019-08-21"
"4280","2019-02-28"
"4281","2019-10-14"
"4282","2019-12-29"
"4283","2019-02-26"
"4284","2019-03-29"
"4285","2019-02-18"
"4286","2019-11-24"
"4287","2019-06-24"
"4288","2019-08-01"
"4289","2019-07-22"
"4290","2019-04-26"
"4291","2019-12-22"
"4292","2019-11-02"
"4293","2019-03-19"
"4294","2019-10-02"
"4295","2019-10-17"
"4296","2019-07-13"
"4297","2019-05-04"
"4298","2019-10-18"
"4299","2019-05-10"
"4300","2019-04-30"
"4301","2019-09-05"
"4302","2019-03-11"
"4303","2019-07-05"
"4304","2019-10-31"
"4305","2019-11-10"
"4306","2019-01-13"
"4307","2019-02-01"
"4308","2019-04-20"
"4309","2019-07-16"
"4310","2019-10-03"
"4311","2019-11-16"
"4312","2019-09-01"
"4313","2019-12-26"
"4314","2019-11-02"
"4315","2019-04-06"
"4316","2019-06-19"
"4317","2019-04-03"
"4318","2019-08-25"
"4319","2019-09-09"
"4320","2019-06-12"
"4321","2019-07-16"
"4322","2019-10-12"
"4323","2019-12-27"
"4324","2019-02-10"
"4325","2019-12-18"
"4326","2019-11-12"
"4327","2019-01-16"
"4328","2019-06-06"
"4329","2019-10-13"
"4330","2019-05-24"
"4331","2019-04-02"
"4332","2019-10-04"
"4333","2019-11-28"
"4334","2019-05-24"
"4335","2019-06-11"
"4336","2019-09-19"
"4337","2019-04-10"
"4338","2019-08-11"
"4339","2019-02-03"
"4340","2019-11-13"
"4341","2019-02-22"
"4342","2019-05-05"
"4343","2019-06-09"
"4344","2019-02-19"
"4345","2019-11-07"
"4346","2019-04-01"
"4347","2019-12-17"
"4348","2019-02-12"
"4349","2019-01-13"
"4350","2019-12-17"
"4351","2019-07-17"
"4352","2019-04-28"
"4353","2019-04-23"
"4354","2019-02-20"
"4355","2019-09-04"
"4356","2019-12-30"
"4357","2019-10-17"
"4358","2019-07-16"
"4359","2019-03-22"
"4360","2019-03-16"
"4361","2019-01-21"
"4362","2019-03-08"
"4363","2019-03-28"
"4364","2019-07-06"
"4365","2019-01-25"
"4366","2019-03-26"
"4367","2019-11-16"
"4368","2019-12-04"
"4369","2019-04-22"
"4370","2019-05-21"
"4371","2019-06-30"
"4372","2019-01-27"
"4373","2019-08-28"
"4374","2019-10-30"
"4375","2019-02-02"
"4376","2019-12-19"
"4377","2019-01-01"
"4378","2019-11-25"
"4379","2019-10-16"
"4380","2019-07-31"
"4381","2019-02-23"
"4382","2019-04-18"
"4383","2019-03-26"
"4384","2019-11-20"
"4385","2019-02-16"
"4386","2019-08-08"
"4387","2019-03-08"
"4388","2019-03-31"
"4389","2019-12-12"
"4390","2019-03-10"
"4391","2019-03-04"
"4392","2019-04-18"
"4393","2019-05-25"
"4394","2019-06-23"
"4395","2019-05-13"
"4396","2019-01-01"
"4397","2019-05-31"
"4398","2019-05-19"
"4399","2019-12-31"
"4400","2019-09-21"
"4401","2019-09-03"
"4402","2019-10-02"
"4403","2019-02-16"
"4404","2019-02-22"
"4405","2019-12-27"
"4406","2019-08-30"
"4407","2019-12-25"
"4408","2019-10-23"
"4409","2019-02-13"
"4410","2019-04-19"
"4411","2019-11-05"
"4412","2019-02-28"
"4413","2019-05-17"
"4414","2019-01-26"
"4415","2019-05-06"
"4416","2019-04-28"
"4417","2019-11-07"
"4418","2019-05-19"
"4419","2019-08-11"
"4420","2019-08-01"
"4421","2019-01-10"
"4422","2019-10-06"
"4423","2019-07-08"
"4424","2019-12-03"
"4425","2019-12-21"
"4426","2019-06-11"
"4427","2019-04-02"
"4428","2019-12-05"
"4429","2019-06-01"
"4430","2019-01-20"
"4431","2019-07-22"
"4432","2019-06-10"
"4433","2020-01-01"
"4434","2019-12-03"
"4435","2019-06-16"
"4436","2019-05-09"
"4437","2019-05-01"
"4438","2019-12-31"
"4439","2019-07-30"
"4440","2019-02-14"
"4441","2019-06-14"
"4442","2019-12-01"
"4443","2019-08-12"
"4444","2019-12-13"
"4445","2019-09-25"
"4446","2019-01-03"
"4447","2019-05-14"
"4448","2019-03-03"
"4449","2019-07-06"
"4450","2019-04-20"
"4451","2019-05-05"
"4452","2019-09-29"
"4453","2019-10-12"
"4454","2019-05-25"
"4455","2019-03-04"
"4456","2019-04-24"
"4457","2019-03-14"
"4458","2019-11-15"
"4459","2019-05-12"
"4460","2019-07-23"
"4461","2019-10-05"
"4462","2019-08-15"
"4463","2019-11-10"
"4464","2019-08-05"
"4465","2019-12-22"
"4466","2019-08-17"
"4467","2019-05-17"
"4468","2019-01-08"
"4469","2019-06-25"
"4470","2019-11-10"
"4471","2019-10-06"
"4472","2019-11-30"
"4473","2019-11-11"
"4474","2019-12-15"
"4475","2019-03-18"
"4476","2019-09-17"
"4477","2019-02-27"
"4478","2019-11-25"
"4479","2019-05-27"
"4480","2019-04-12"
"4481","2019-03-31"
"4482","2020-01-01"
"4483","2019-08-21"
"4484","2019-08-03"
"4485","2019-06-16"
"4486","2019-06-23"
"4487","2019-06-18"
"4488","2019-09-29"
"4489","2019-05-16"
"4490","2019-01-01"
"4491","2019-08-23"
"4492","2019-11-29"
"4493","2019-04-26"
"4494","2019-02-04"
"4495","2019-11-03"
"4496","2019-03-08"
"4497","2019-09-09"
"4498","2019-03-17"
"4499","2019-06-27"
"4500","2019-05-18"
"4501","2019-02-22"
"4502","2019-09-28"
"4503","2019-07-25"
"4504","2019-12-31"
"4505","2019-05-18"
"4506","2019-12-31"
"4507","2019-12-21"
"4508","2019-03-08"
"4509","2019-05-24"
"4510","2019-06-23"
"4511","2019-04-28"
"4512","2019-01-21"
"4513","2019-08-14"
"4514","2019-02-17"
"4515","2019-02-27"
"4516","2019-04-15"
"4517","2019-09-19"
"4518","2019-01-12"
"4519","2019-02-27"
"4520","2019-03-20"
"4521","2019-08-30"
"4522","2019-02-10"
"4523","2019-11-28"
"4524","2019-01-25"
"4525","2019-12-28"
"4526","2019-01-18"
"4527","2019-02-18"
"4528","2019-01-15"
"4529","2019-05-29"
"4530","2019-03-18"
"4531","2019-12-18"
"4532","2019-03-23"
"4533","2019-06-11"
"4534","2019-10-24"
"4535","2019-02-26"
"4536","2019-08-17"
"4537","2019-12-18"
"4538","2019-02-24"
"4539","2019-11-24"
"4540","2019-06-03"
"4541","2019-03-28"
"4542","2019-11-13"
"4543","2019-06-15"
"4544","2019-01-03"
"4545","2019-09-13"
"4546","2019-07-22"
"4547","2019-09-03"
"4548","2019-02-13"
"4549","2019-11-02"
"4550","2019-10-20"
"4551","2019-01-11"
"4552","2019-12-12"
"4553","2019-09-29"
"4554","2019-07-21"
"4555","2019-03-26"
"4556","2019-10-05"
"4557","2019-10-19"
"4558","2019-07-18"
"4559","2019-12-28"
"4560","2019-10-02"
"4561","2019-03-09"
"4562","2019-05-02"
"4563","2019-11-11"
"4564","2019-08-22"
"4565","2019-03-09"
"4566","2019-02-07"
"4567","2019-03-07"
"4568","2019-09-13"
"4569","2019-03-21"
"4570","2019-08-10"
"4571","2019-12-07"
"4572","2019-06-01"
"4573","2019-09-27"
"4574","2019-07-23"
"4575","2019-10-07"
"4576","2019-10-13"
"4577","2019-05-24"
"4578","2019-03-13"
"4579","2019-10-13"
"4580","2019-08-19"
"4581","2019-01-02"
"4582","2019-10-22"
"4583","2019-01-14"
"4584","2019-05-29"
"4585","2019-12-27"
"4586","2019-12-29"
"4587","2019-11-01"
"4588","2019-10-05"
"4589","2019-12-13"
"4590","2019-07-06"
"4591","2019-09-05"
"4592","2019-06-25"
"4593","2019-10-19"
"4594","2019-11-15"
"4595","2019-06-11"
"4596","2019-06-03"
"4597","2019-06-11"
"4598","2019-04-03"
"4599","2019-01-23"
"4600","2019-02-03"
"4601","2019-08-21"
"4602","2019-11-24"
"4603","2019-02-04"
"4604","2019-02-13"
"4605","2019-10-02"
"4606","2019-02-23"
"4607","2019-07-05"
"4608","2019-11-30"
"4609","2019-04-28"
"4610","2019-09-05"
"4611","2019-08-21"
"4612","2019-11-02"
"4613","2019-07-04"
"4614","2019-06-18"
"4615","2019-06-19"
"4616","2019-09-11"
"4617","2019-07-21"
"4618","2019-03-01"
"4619","2019-12-26"
"4620","2019-02-08"
"4621","2019-06-17"
"4622","2019-10-25"
"4623","2019-05-03"
"4624","2019-08-03"
"4625","2019-04-02"
"4626","2019-11-30"
"4627","2019-06-10"
"4628","2019-04-27"
"4629","2019-02-14"
"4630","2019-10-04"
"4631","2019-03-26"
"4632","2019-03-31"
"4633","2019-01-20"
"4634","2019-08-23"
"4635","2019-02-26"
"4636","2019-09-18"
"4637","2019-04-13"
"4638","2019-01-03"
"4639","2019-12-17"
"4640","2019-01-22"
"4641","2019-02-06"
"4642","2019-05-20"
"4643","2019-10-23"
"4644","2019-01-05"
"4645","2019-12-09"
"4646","2019-09-13"
"4647","2019-04-12"
"4648","2019-10-26"
"4649","2019-07-02"
"4650","2019-03-31"
"4651","2019-06-28"
"4652","2019-03-25"
"4653","2019-04-13"
"4654","2019-02-27"
"4655","2019-06-30"
"4656","2019-03-20"
"4657","2019-12-27"
"4658","2019-06-12"
"4659","2019-03-14"
"4660","2019-11-05"
"4661","2019-01-10"
"4662","2019-07-19"
"4663","2019-07-30"
"4664","2019-06-06"
"4665","2019-05-26"
"4666","2019-09-17"
"4667","2019-10-28"
"4668","2019-05-18"
"4669","2019-06-07"
"4670","2019-05-12"
"4671","2019-09-03"
"4672","2019-09-11"
"4673","2019-05-31"
"4674","2019-03-13"
"4675","2019-04-02"
"4676","2019-10-11"
"4677","2019-05-23"
"4678","2019-09-20"
"4679","2019-06-28"
"4680","2019-09-08"
"4681","2020-01-01"
"4682","2019-07-14"
"4683","2019-05-04"
"4684","2019-07-05"
"4685","2019-08-24"
"4686","2019-04-28"
"4687","2019-05-18"
"4688","2019-05-22"
"4689","2019-03-17"
"4690","2019-09-28"
"4691","2019-08-07"
"4692","2019-07-22"
"4693","2019-04-30"
"4694","2019-08-02"
"4695","2019-10-04"
"4696","2019-09-09"
"4697","2019-01-13"
"4698","2019-01-06"
"4699","2019-09-15"
"4700","2019-11-09"
"4701","2019-09-28"
"4702","2019-01-04"
"4703","2019-11-10"
"4704","2019-03-17"
"4705","2020-01-01"
"4706","2019-12-20"
"4707","2019-02-14"
"4708","2019-02-26"
"4709","2019-01-10"
"4710","2019-03-12"
"4711","2019-06-25"
"4712","2019-05-25"
"4713","2019-10-18"
"4714","2019-07-22"
"4715","2019-10-11"
"4716","2019-04-04"
"4717","2019-01-12"
"4718","2019-05-30"
"4719","2019-11-06"
"4720","2019-07-23"
"4721","2019-07-29"
"4722","2019-05-03"
"4723","2019-03-24"
"4724","2019-07-19"
"4725","2019-06-11"
"4726","2019-05-14"
"4727","2019-11-30"
"4728","2019-02-18"
"4729","2019-07-11"
"4730","2019-06-09"
"4731","2019-07-28"
"4732","2019-09-07"
"4733","2019-08-21"
"4734","2019-08-28"
"4735","2019-10-01"
"4736","2019-03-31"
"4737","2019-03-29"
"4738","2019-01-09"
"4739","2019-01-11"
"4740","2019-10-30"
"4741","2019-06-21"
"4742","2019-02-11"
"4743","2019-02-28"
"4744","2019-04-15"
"4745","2019-05-06"
"4746","2019-05-20"
"4747","2019-12-23"
"4748","2019-12-20"
"4749","2019-06-13"
"4750","2019-10-31"
"4751","2019-06-10"
"4752","2019-04-01"
"4753","2019-10-06"
"4754","2019-06-11"
"4755","2019-01-23"
"4756","2019-07-18"
"4757","2019-06-15"
"4758","2019-06-20"
"4759","2019-04-28"
"4760","2019-11-01"
"4761","2019-02-21"
"4762","2019-07-10"
"4763","2019-10-17"
"4764","2019-03-27"
"4765","2019-05-13"
"4766","2019-02-21"
"4767","2019-09-15"
"4768","2019-03-24"
"4769","2019-06-28"
"4770","2019-01-01"
"4771","2019-02-28"
"4772","2019-03-05"
"4773","2019-08-28"
"4774","2019-06-24"
"4775","2019-11-13"
"4776","2019-09-09"
"4777","2019-07-24"
"4778","2019-02-07"
"4779","2019-02-06"
"4780","2019-06-08"
"4781","2019-12-31"
"4782","2019-04-06"
"4783","2019-11-11"
"4784","2019-07-15"
"4785","2019-07-13"
"4786","2019-06-08"
"4787","2019-04-06"
"4788","2019-05-30"
"4789","2019-10-12"
"4790","2019-09-12"
"4791","2019-07-14"
"4792","2019-05-29"
"4793","2019-02-13"
"4794","2019-01-08"
"4795","2019-01-07"
"4796","2019-01-28"
"4797","2019-11-12"
"4798","2019-10-17"
"4799","2019-11-12"
"4800","2019-05-29"
"4801","2019-01-19"
"4802","2019-10-01"
"4803","2019-05-18"
"4804","2019-05-27"
"4805","2019-02-09"
"4806","2019-12-09"
"4807","2019-01-16"
"4808","2019-10-11"
"4809","2019-04-22"
"4810","2019-06-05"
"4811","2019-11-19"
"4812","2019-10-12"
"4813","2019-09-08"
"4814","2019-02-01"
"4815","2019-01-07"
"4816","2019-10-15"
"4817","2019-08-23"
"4818","2019-11-04"
"4819","2019-06-16"
"4820","2019-05-24"
"4821","2019-06-17"
"4822","2019-10-06"
"4823","2019-04-05"
"4824","2019-01-31"
"4825","2019-08-18"
"4826","2019-12-22"
"4827","2019-04-17"
"4828","2019-09-04"
"4829","2019-10-26"
"4830","2019-08-21"
"4831","2019-11-07"
"4832","2019-06-24"
"4833","2019-03-31"
"4834","2019-04-14"
"4835","2019-09-03"
"4836","2019-01-05"
"4837","2019-12-18"
"4838","2019-08-07"
"4839","2019-07-31"
"4840","2019-06-18"
"4841","2019-08-19"
"4842","2019-04-10"
"4843","2019-11-19"
"4844","2019-03-16"
"4845","2019-09-20"
"4846","2019-05-23"
"4847","2019-05-25"
"4848","2019-10-04"
